,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
6,1629028,2024-25,00,1610612757,POR,26.0,40,40,30.2,6.6,11.7,0.566,0.2,0.8,0.188,1.0,1.5,0.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2,14.4
7,1629028,2025-26,00,1610612747,LAL,27.0,6,6,31.3,7.0,11.2,0.627,0.0,0.0,0.0,0.8,1.8,0.455,2.7,5.2,7.8,1.2,0.5,0.8,2.5,2.8,14.8
0,1630542,2024-25,00,1610612755,PHI,23.0,10,4,25.3,2.7,6.9,0.391,0.5,3.2,0.156,0.8,1.0,0.8,2.3,4.7,7.0,1.0,0.9,1.2,0.7,1.6,6.7
0,1628963,2018-19,00,1610612758,SAC,20.0,62,4,25.3,5.7,11.4,0.504,0.5,1.5,0.313,2.9,4.2,0.691,2.6,5.0,7.6,1.0,0.5,1.0,1.6,1.9,14.9
1,1628963,2019-20,00,1610612758,SAC,21.0,13,6,25.7,6.0,12.8,0.467,0.3,1.7,0.182,1.9,2.4,0.806,2.2,5.2,7.5,0.8,0.5,0.9,1.4,3.3,14.2
2,1628963,2020-21,00,1610612758,SAC,22.0,43,42,25.9,5.7,11.4,0.504,0.9,2.5,0.343,1.8,3.1,0.575,2.5,4.9,7.4,1.0,0.5,0.5,1.4,2.3,14.1
3,1628963,2021-22,00,1610612758,SAC,23.0,30,17,21.9,3.8,8.2,0.463,0.5,2.1,0.242,1.2,1.6,0.745,2.2,4.9,7.2,0.6,0.3,0.4,0.7,1.7,9.3
4,1628963,2021-22,00,1610612765,DET,23.0,18,8,27.2,6.2,11.1,0.555,0.4,1.9,0.229,1.8,3.0,0.593,2.1,4.7,6.8,1.1,0.7,0.4,1.0,2.4,14.6
5,1628963,2021-22,00,0,TOT,23.0,48,25,23.9,4.7,9.3,0.504,0.5,2.0,0.237,1.4,2.1,0.663,2.2,4.9,7.0,0.8,0.5,0.4,0.8,1.9,11.3
6,1628963,2022-23,00,1610612765,DET,24.0,42,25,23.6,4.8,9.1,0.529,0.5,1.6,0.288,1.9,2.6,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,12.0
7,1628963,2023-24,00,1610612765,DET,25.0,26,10,18.4,4.1,7.0,0.591,0.0,0.2,0.167,1.9,2.3,0.82,1.8,2.8,4.5,1.0,0.2,0.5,1.1,1.5,10.2
8,1628963,2023-24,00,1610612764,WAS,25.0,24,15,24.0,5.5,9.5,0.581,0.3,0.7,0.471,1.9,2.7,0.708,3.5,4.6,8.1,1.2,0.6,0.8,1.3,1.7,13.3
9,1628963,2023-24,00,0,TOT,25.0,50,25,21.1,4.8,8.2,0.586,0.2,0.5,0.391,1.9,2.5,0.762,2.6,3.6,6.2,1.1,0.4,0.7,1.2,1.6,11.7
10,1628963,2024-25,00,1610612764,WAS,26.0,19,1,8.8,2.0,3.7,0.535,0.1,0.5,0.2,0.8,1.2,0.652,1.4,1.5,2.9,0.4,0.4,0.3,0.6,0.6,4.9
11,1628963,2024-25,00,1610612763,MEM,26.0,12,1,8.3,1.4,2.9,0.486,0.1,0.8,0.111,0.7,1.0,0.667,0.9,1.4,2.3,0.3,0.2,0.3,0.1,0.5,3.6
12,1628963,2024-25,00,0,TOT,26.0,31,2,8.5,1.8,3.4,0.519,0.1,0.6,0.158,0.7,1.1,0.657,1.2,1.5,2.7,0.4,0.3,0.3,0.4,0.6,4.4
13,1628963,2025-26,00,1610612764,WAS,26.0,5,0,15.0,2.8,3.6,0.778,0.4,0.6,0.667,1.0,2.0,0.5,1.6,2.0,3.6,1.4,0.6,0.2,0.8,2.8,7.0
0,1631116,2022-23,00,1610612744,GSW,20.0,31,0,7.3,1.4,3.5,0.394,1.0,2.7,0.381,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5,3.9
1,1631116,2023-24,00,1610612764,WAS,21.0,38,7,13.0,1.6,4.1,0.381,0.8,2.6,0.32,0.5,0.7,0.679,0.4,2.8,3.2,0.8,0.5,0.4,0.5,1.5,4.4
2,1631116,2024-25,00,1610612764,WAS,22.0,22,0,4.6,0.8,1.5,0.515,0.5,1.0,0.524,0.1,0.2,0.5,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.2,2.1
3,1631116,2024-25,00,1610612746,LAC,22.0,2,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,0.0,0.0,1.0,3.0
4,1631116,2024-25,00,0,TOT,22.0,24,0,4.5,0.8,1.5,0.543,0.5,1.0,0.565,0.1,0.2,0.5,0.2,0.8,1.0,0.1,0.1,0.1,0.2,0.3,2.2
0,1630163,2020-21,00,1610612766,CHA,19.0,51,31,28.8,5.7,13.2,0.436,1.8,5.1,0.352,2.5,3.2,0.758,1.2,4.7,5.9,6.1,1.6,0.4,2.8,2.7,15.7
1,1630163,2021-22,00,1610612766,CHA,20.0,75,75,32.3,7.2,16.7,0.429,2.9,7.5,0.389,2.8,3.2,0.872,1.4,5.2,6.7,7.6,1.6,0.4,3.3,3.2,20.1
2,1630163,2022-23,00,1610612766,CHA,21.0,36,36,35.2,8.2,20.0,0.411,4.0,10.6,0.376,2.8,3.4,0.836,1.2,5.3,6.4,8.4,1.3,0.3,3.6,3.3,23.3
3,1630163,2023-24,00,1610612766,CHA,22.0,22,22,32.3,8.3,19.2,0.433,3.2,9.0,0.355,4.1,4.7,0.865,1.3,3.8,5.1,8.0,1.8,0.2,3.8,3.6,23.9
4,1630163,2024-25,00,1610612766,CHA,23.0,47,47,32.0,8.6,21.3,0.405,3.8,11.2,0.339,4.1,4.9,0.843,1.0,3.9,4.9,7.4,1.1,0.3,3.6,3.3,25.2
5,1630163,2025-26,00,1610612766,CHA,24.0,5,5,33.4,8.4,19.0,0.442,3.6,10.4,0.346,4.0,5.0,0.8,1.6,6.4,8.0,10.2,1.8,0.2,3.8,3.8,24.4
0,1628366,2017-18,00,1610612747,LAL,20.0,52,50,34.2,3.9,10.8,0.36,1.7,5.7,0.305,0.6,1.4,0.451,1.3,5.6,6.9,7.2,1.7,0.8,2.6,2.3,10.2
1,1628366,2018-19,00,1610612747,LAL,21.0,47,45,30.3,3.9,9.7,0.406,1.6,4.9,0.329,0.4,1.0,0.417,1.1,4.2,5.3,5.4,1.5,0.4,2.2,2.4,9.9
2,1628366,2019-20,00,1610612740,NOP,22.0,63,54,32.1,4.4,10.9,0.403,2.3,6.3,0.375,0.7,1.2,0.566,1.1,5.0,6.1,7.0,1.4,0.6,3.1,2.0,11.8
3,1628366,2020-21,00,1610612740,NOP,23.0,55,55,31.8,5.3,12.7,0.414,3.1,8.3,0.378,0.9,1.2,0.781,0.6,4.2,4.8,5.7,1.5,0.6,2.2,1.9,14.6
4,1628366,2021-22,00,1610612741,CHI,24.0,35,35,34.6,4.6,10.9,0.423,3.1,7.4,0.423,0.6,0.8,0.75,1.0,4.4,5.4,5.1,1.8,0.9,2.3,2.4,13.0
5,1628366,2024-25,00,1610612741,CHI,27.0,35,14,22.2,2.5,6.9,0.366,1.9,5.6,0.344,0.6,0.8,0.815,0.7,2.7,3.4,3.3,1.3,0.5,1.2,1.6,7.6
6,1628366,2025-26,00,1610612739,CLE,28.0,5,1,23.8,1.8,6.0,0.3,1.2,4.4,0.273,0.6,1.0,0.6,1.0,3.0,4.0,5.8,1.0,0.0,2.6,0.4,5.4
0,1628964,2018-19,00,1610612753,ORL,21.0,47,1,16.3,2.5,5.2,0.481,0.4,1.5,0.3,0.8,1.3,0.587,1.4,3.6,5.0,0.8,0.3,1.4,0.9,2.2,6.2
1,1628964,2019-20,00,1610612753,ORL,22.0,62,0,14.2,2.1,4.6,0.462,0.6,1.7,0.346,0.5,0.7,0.674,1.6,3.3,4.9,0.7,0.4,1.4,0.7,1.9,5.4
2,1628964,2020-21,00,1610612753,ORL,23.0,46,5,15.8,3.1,6.5,0.472,0.8,2.6,0.322,1.0,1.4,0.682,1.7,4.1,5.8,0.8,0.3,1.3,0.8,1.9,8.0
3,1628964,2021-22,00,1610612753,ORL,24.0,71,69,25.7,4.2,8.7,0.48,1.5,4.0,0.381,0.8,1.0,0.781,2.1,6.0,8.1,1.2,0.5,1.7,1.1,2.6,10.6
4,1628964,2022-23,00,1610612753,ORL,25.0,40,6,17.0,2.7,5.4,0.495,1.1,2.7,0.398,0.9,1.3,0.686,1.2,3.4,4.6,1.1,0.3,1.0,0.6,2.2,7.3
5,1628964,2022-23,00,1610612747,LAL,25.0,9,1,9.8,1.2,3.0,0.407,0.6,1.8,0.313,0.7,1.2,0.545,1.2,3.3,4.6,0.4,0.1,0.6,0.9,2.1,3.7
6,1628964,2022-23,00,0,TOT,25.0,49,7,15.7,2.4,4.9,0.485,1.0,2.5,0.387,0.8,1.3,0.661,1.2,3.4,4.6,0.9,0.3,0.9,0.6,2.1,6.6
7,1628964,2023-24,00,1610612755,PHI,26.0,57,17,13.0,1.7,3.5,0.49,0.4,1.1,0.391,0.6,0.9,0.68,1.4,2.8,4.2,0.7,0.4,1.1,0.7,1.8,4.4
8,1628964,2024-25,00,1610612746,LAC,27.0,28,2,12.6,1.7,3.7,0.466,0.5,1.8,0.3,0.6,0.9,0.68,0.9,3.4,4.3,0.6,0.3,1.0,0.7,1.8,4.6
9,1628964,2024-25,00,1610612740,NOP,27.0,4,0,15.3,1.0,2.3,0.444,0.0,1.0,0.0,0.5,0.5,1.0,1.5,4.8,6.3,0.5,0.0,0.8,0.3,1.8,2.5
10,1628964,2024-25,00,0,TOT,27.0,32,2,12.9,1.6,3.5,0.464,0.5,1.7,0.278,0.6,0.8,0.704,1.0,3.5,4.5,0.6,0.3,1.0,0.6,1.8,4.3
0,1631094,2022-23,00,1610612753,ORL,20.0,72,72,33.8,6.7,15.6,0.427,1.2,4.0,0.298,5.5,7.4,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20.0
1,1631094,2023-24,00,1610612753,ORL,21.0,80,80,35.0,8.0,17.6,0.455,1.5,4.4,0.339,5.1,7.0,0.725,1.0,5.9,6.9,5.4,0.9,0.6,3.1,1.9,22.6
2,1631094,2024-25,00,1610612753,ORL,22.0,46,46,34.4,9.0,19.8,0.452,1.9,5.9,0.32,6.1,8.4,0.727,1.1,6.4,7.5,4.8,0.8,0.6,3.0,2.1,25.9
3,1631094,2025-26,00,1610612753,ORL,22.0,6,6,35.3,7.2,16.5,0.434,0.8,3.8,0.217,7.3,10.3,0.71,1.2,7.8,9.0,4.0,0.8,1.2,2.5,2.3,22.5
0,1630217,2020-21,00,1610612763,MEM,23.0,68,17,22.3,3.4,7.3,0.469,1.7,4.0,0.432,0.6,0.7,0.816,0.5,2.6,3.1,1.7,0.6,0.2,0.9,1.8,9.2
1,1630217,2021-22,00,1610612763,MEM,24.0,76,76,29.8,6.7,14.5,0.461,3.0,6.9,0.436,1.8,2.0,0.903,0.6,3.8,4.4,2.7,1.2,0.4,1.5,2.6,18.2
2,1630217,2022-23,00,1610612763,MEM,25.0,58,58,31.7,7.8,16.2,0.479,2.9,7.0,0.408,3.1,3.5,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5
3,1630217,2023-24,00,1610612763,MEM,26.0,42,42,34.4,8.6,18.5,0.464,3.3,8.6,0.381,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1.0,0.5,2.7,2.9,23.7
4,1630217,2024-25,00,1610612763,MEM,27.0,69,68,32.0,7.1,14.8,0.484,2.4,6.1,0.392,2.6,2.9,0.894,0.9,5.2,6.1,5.3,1.2,0.4,2.4,2.4,19.2
5,1630217,2025-26,00,1610612753,ORL,27.0,6,6,31.7,6.2,14.5,0.425,1.2,4.7,0.25,2.7,2.8,0.941,1.7,3.0,4.7,3.5,0.2,0.3,2.7,3.7,16.2
0,1630625,2021-22,00,1610612761,TOR,22.0,64,1,10.9,1.3,3.2,0.411,0.2,0.8,0.255,0.4,0.7,0.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2
1,1630625,2022-23,00,1610612761,TOR,23.0,31,2,9.0,1.8,4.2,0.423,0.5,1.6,0.294,0.5,0.8,0.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,1.1,4.6
2,1630625,2023-24,00,1610612738,BOS,24.0,24,1,7.1,0.8,2.1,0.373,0.1,0.7,0.125,0.7,0.8,0.8,0.5,1.0,1.5,0.8,0.2,0.1,0.4,0.8,2.3
3,1630625,2023-24,00,1610612757,POR,24.0,30,8,29.2,6.1,15.0,0.408,1.9,6.1,0.311,2.6,3.3,0.78,1.0,3.8,4.8,3.6,0.9,0.6,2.2,1.5,16.7
4,1630625,2023-24,00,0,TOT,24.0,54,9,19.4,3.7,9.3,0.404,1.1,3.7,0.296,1.7,2.2,0.783,0.8,2.5,3.3,2.4,0.6,0.4,1.4,1.2,10.3
5,1630625,2024-25,00,1610612757,POR,25.0,67,7,16.7,3.0,7.6,0.391,1.1,3.3,0.324,1.4,1.9,0.728,0.4,1.6,2.0,2.4,0.6,0.5,1.3,0.9,8.3
0,1631230,2022-23,00,1610612759,SAS,20.0,28,0,14.6,1.6,3.1,0.535,0.0,0.1,0.0,0.6,0.9,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0,3.9
1,1631230,2023-24,00,1610612759,SAS,21.0,33,1,12.7,1.7,3.4,0.496,0.1,0.3,0.333,0.9,1.3,0.69,1.4,2.1,3.4,1.1,0.4,0.4,0.3,1.4,4.4
2,1631230,2024-25,00,1610612737,ATL,22.0,35,4,10.7,1.7,3.2,0.531,0.2,0.8,0.259,0.6,0.9,0.636,1.0,1.4,2.4,0.5,0.3,0.5,0.1,1.3,4.2
3,1631230,2025-26,00,1610612755,PHI,22.0,2,2,25.0,2.5,5.0,0.5,0.0,2.0,0.0,2.5,3.0,0.833,3.0,3.0,6.0,2.5,0.0,0.5,1.5,2.0,7.5
0,203084,2012-13,00,1610612744,GSW,21.0,81,81,25.4,3.4,7.8,0.439,0.6,1.8,0.359,1.8,2.3,0.758,0.7,3.5,4.1,1.2,0.6,0.2,1.2,1.7,9.2
1,203084,2013-14,00,1610612744,GSW,22.0,78,24,28.3,3.5,8.7,0.399,0.8,2.4,0.347,1.7,2.3,0.718,0.8,3.1,4.0,1.5,0.8,0.3,1.1,2.0,9.5
2,203084,2014-15,00,1610612744,GSW,23.0,82,82,28.3,3.9,8.0,0.482,1.1,2.6,0.405,1.3,1.8,0.72,1.4,4.1,5.5,1.4,0.7,0.2,0.9,1.8,10.1
3,203084,2015-16,00,1610612744,GSW,24.0,66,59,30.9,4.5,9.6,0.466,1.2,3.2,0.383,1.5,2.0,0.761,1.2,3.8,4.9,1.8,0.6,0.2,0.9,2.1,11.7
4,203084,2016-17,00,1610612742,DAL,25.0,79,79,35.5,7.6,16.2,0.468,1.0,2.8,0.351,3.1,3.6,0.861,1.2,3.8,5.0,1.5,0.8,0.2,1.3,1.6,19.2
5,203084,2017-18,00,1610612742,DAL,26.0,77,77,34.2,7.0,15.7,0.445,1.5,4.3,0.357,3.4,4.1,0.827,1.0,5.1,6.1,2.0,0.6,0.2,1.5,1.2,18.9
6,203084,2018-19,00,1610612742,DAL,27.0,49,49,32.3,5.9,14.6,0.404,2.5,6.3,0.389,3.4,4.0,0.833,0.7,3.5,4.2,1.3,0.7,0.2,1.4,1.6,17.7
7,203084,2018-19,00,1610612758,SAC,27.0,28,28,33.9,5.0,11.1,0.455,1.9,4.6,0.408,2.3,2.9,0.8,0.8,4.8,5.5,1.9,0.6,0.1,1.1,1.5,14.3
8,203084,2018-19,00,0,TOT,27.0,77,77,32.9,5.6,13.3,0.42,2.3,5.7,0.395,3.0,3.6,0.824,0.7,3.9,4.7,1.5,0.6,0.2,1.3,1.6,16.4
9,203084,2019-20,00,1610612758,SAC,28.0,72,72,34.5,5.1,11.0,0.46,1.4,3.7,0.381,3.0,3.7,0.801,1.1,3.9,4.9,2.2,0.6,0.2,1.2,1.3,14.5
10,203084,2020-21,00,1610612758,SAC,29.0,58,58,36.2,5.5,11.1,0.497,1.7,4.4,0.391,3.4,4.1,0.83,1.1,5.5,6.6,3.5,0.7,0.2,1.6,1.3,16.1
11,203084,2021-22,00,1610612758,SAC,30.0,77,77,33.6,5.1,10.8,0.469,1.8,4.7,0.394,4.4,5.4,0.826,1.1,4.5,5.6,2.4,0.7,0.2,1.5,1.2,16.4
12,203084,2022-23,00,1610612758,SAC,31.0,82,82,32.5,4.6,9.6,0.473,1.6,4.3,0.374,4.3,5.0,0.847,1.1,3.4,4.5,1.6,0.7,0.1,1.0,1.3,15.0
13,203084,2023-24,00,1610612758,SAC,32.0,82,82,29.0,4.2,8.9,0.474,1.8,4.7,0.387,1.9,2.4,0.801,0.8,2.2,3.0,1.2,0.7,0.1,0.7,1.2,12.2
14,203084,2024-25,00,1610612759,SAS,33.0,82,82,27.2,4.2,8.3,0.508,1.9,4.4,0.433,2.0,2.4,0.809,1.2,2.6,3.8,1.7,0.5,0.2,0.6,0.9,12.3
15,203084,2025-26,00,1610612759,SAS,33.0,5,5,30.4,3.2,7.2,0.444,1.6,4.4,0.364,1.2,1.2,1.0,0.6,1.0,1.6,2.8,0.8,0.4,1.8,1.8,9.2
0,1630567,2021-22,00,1610612761,TOR,20.0,74,74,35.4,6.2,12.6,0.492,0.8,2.6,0.301,2.1,2.9,0.735,2.6,4.9,7.5,3.5,1.1,0.7,1.8,2.6,15.3
1,1630567,2022-23,00,1610612761,TOR,21.0,77,76,34.8,6.0,13.2,0.456,0.8,2.9,0.281,2.5,3.2,0.772,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,15.3
2,1630567,2023-24,00,1610612761,TOR,22.0,60,60,34.9,7.5,15.7,0.475,1.7,4.9,0.341,3.3,4.2,0.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,2.0,19.9
3,1630567,2024-25,00,1610612761,TOR,23.0,65,65,32.8,7.3,16.4,0.446,1.2,4.3,0.271,3.5,4.6,0.755,1.7,6.0,7.7,5.8,1.4,1.0,2.8,1.7,19.3
4,1630567,2025-26,00,1610612761,TOR,24.0,6,6,33.0,8.0,15.3,0.522,2.0,4.0,0.5,2.8,4.0,0.708,1.3,5.3,6.7,4.5,1.3,0.8,2.3,3.5,20.8
0,1629628,2019-20,00,1610612752,NYK,20.0,56,55,30.4,5.2,13.0,0.402,1.1,3.5,0.32,2.8,4.5,0.614,0.9,4.1,5.0,2.6,1.0,0.3,2.2,2.2,14.3
1,1629628,2020-21,00,1610612752,NYK,21.0,72,72,34.9,6.5,14.7,0.441,1.7,4.3,0.401,2.9,3.8,0.746,0.9,4.8,5.8,3.0,0.7,0.3,1.9,2.6,17.6
2,1629628,2021-22,00,1610612752,NYK,22.0,70,70,34.5,7.0,17.1,0.408,2.0,5.8,0.342,4.1,5.8,0.714,0.9,4.9,5.8,3.0,0.6,0.2,2.2,2.0,20.0
3,1629628,2022-23,00,1610612752,NYK,23.0,73,73,33.9,7.0,16.1,0.434,1.7,5.3,0.31,4.0,5.4,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6
4,1629628,2023-24,00,1610612752,NYK,24.0,26,26,29.5,6.3,14.9,0.423,1.7,5.0,0.331,4.0,4.8,0.831,0.7,3.5,4.3,2.4,0.5,0.3,1.8,1.7,18.2
5,1629628,2023-24,00,1610612761,TOR,24.0,32,32,33.5,8.5,15.4,0.553,1.5,3.8,0.392,3.3,5.2,0.629,1.1,5.3,6.4,4.1,0.6,0.4,2.5,2.6,21.8
6,1629628,2023-24,00,0,TOT,24.0,58,58,31.7,7.5,15.2,0.495,1.6,4.3,0.36,3.6,5.0,0.715,0.9,4.5,5.4,3.3,0.5,0.4,2.2,2.2,20.2
7,1629628,2024-25,00,1610612761,TOR,25.0,58,58,32.2,7.9,16.9,0.468,1.8,5.3,0.35,3.4,5.4,0.63,1.1,5.3,6.3,5.4,0.8,0.3,2.9,2.4,21.1
8,1629628,2025-26,00,1610612761,TOR,25.0,6,6,32.0,7.7,13.5,0.568,1.8,4.5,0.407,2.2,2.7,0.813,0.3,3.8,4.2,3.0,1.5,0.3,2.2,2.8,19.3
0,1629646,2021-22,00,1610612755,PHI,21.0,23,0,7.3,1.3,2.0,0.638,0.0,0.2,0.0,0.4,0.5,0.75,1.0,1.7,2.7,0.3,0.2,0.7,0.3,1.4,3.0
1,1629646,2022-23,00,1610612759,SAS,22.0,35,2,14.5,2.5,3.9,0.644,0.1,0.2,0.375,0.6,1.1,0.595,2.1,3.4,5.5,1.4,0.5,0.9,1.2,2.1,5.7
2,1629646,2023-24,00,1610612759,SAS,23.0,19,0,10.8,1.5,2.1,0.725,0.0,0.1,0.0,0.3,0.3,0.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3
3,1629646,2024-25,00,1610612759,SAS,24.0,36,1,10.4,1.9,3.3,0.581,0.0,0.0,0.0,0.6,0.9,0.636,1.6,2.7,4.2,0.5,0.4,0.8,0.6,1.4,4.4
0,1641734,2023-24,00,1610612739,CLE,20.0,15,0,8.9,1.0,3.3,0.306,0.7,2.2,0.303,0.1,0.3,0.25,0.1,0.9,0.9,0.7,0.1,0.1,0.5,0.3,2.7
1,1641734,2024-25,00,1610612739,CLE,21.0,10,0,7.5,1.3,3.8,0.342,1.1,3.0,0.367,0.0,0.0,0.0,0.0,0.7,0.7,0.8,0.1,0.1,0.2,0.4,3.7
0,1642419,2024-25,00,1610612761,TOR,24.0,59,10,17.7,2.5,5.9,0.429,1.8,4.4,0.405,0.3,0.3,0.889,0.6,2.1,2.7,0.9,0.3,0.2,0.5,1.6,7.1
1,1642419,2025-26,00,1610612761,TOR,24.0,4,0,10.3,3.0,3.8,0.8,2.5,3.0,0.833,0.0,0.0,0.0,0.3,1.5,1.8,0.0,0.3,0.3,0.8,0.8,8.5
0,201587,2008-09,00,1610612757,POR,20.0,79,76,18.4,2.0,4.6,0.446,0.8,2.1,0.369,0.5,0.7,0.808,1.1,1.7,2.8,0.9,0.6,0.5,0.6,1.8,5.4
1,201587,2009-10,00,1610612757,POR,21.0,37,25,24.8,3.8,7.2,0.519,1.5,3.6,0.409,1.2,1.4,0.843,0.9,2.9,3.8,1.2,0.6,0.7,0.7,2.2,10.1
2,201587,2010-11,00,1610612757,POR,22.0,80,67,31.5,4.6,10.1,0.455,1.5,4.3,0.345,1.7,2.1,0.841,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4
3,201587,2011-12,00,1610612757,POR,23.0,59,34,30.4,4.9,10.9,0.451,1.8,4.6,0.391,2.3,2.7,0.836,1.4,3.2,4.6,1.4,1.0,1.0,1.5,1.8,13.9
4,201587,2012-13,00,1610612757,POR,24.0,73,73,38.5,4.8,11.4,0.423,2.3,6.1,0.372,2.4,2.9,0.848,1.3,4.3,5.6,4.9,1.2,1.1,2.6,1.9,14.3
5,201587,2013-14,00,1610612757,POR,25.0,82,82,36.0,4.6,10.0,0.465,1.8,4.9,0.361,2.0,2.5,0.803,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,13.0
6,201587,2014-15,00,1610612757,POR,26.0,71,71,33.5,3.4,8.5,0.4,1.4,4.4,0.324,1.2,1.4,0.857,0.9,5.0,5.9,4.8,1.1,0.6,1.9,1.5,9.4
7,201587,2015-16,00,1610612766,CHA,27.0,70,70,35.0,5.3,12.5,0.426,2.0,5.7,0.348,2.3,2.7,0.849,0.8,5.3,6.1,5.8,0.9,0.6,2.9,1.6,14.9
8,201587,2016-17,00,1610612766,CHA,28.0,77,77,34.0,5.1,12.7,0.403,1.8,5.3,0.333,3.2,3.7,0.856,0.6,5.6,6.2,5.9,1.1,0.4,2.5,1.4,15.1
9,201587,2017-18,00,1610612766,CHA,29.0,64,64,31.0,4.2,10.2,0.415,1.4,4.3,0.336,1.7,2.0,0.831,0.9,3.9,4.8,5.5,1.0,0.4,2.0,1.1,11.6
10,201587,2018-19,00,1610612766,CHA,30.0,75,72,31.4,3.4,7.5,0.45,1.5,4.0,0.389,1.0,1.2,0.865,0.9,4.3,5.2,3.3,0.9,0.6,1.6,1.9,9.3
11,201587,2019-20,00,1610612766,CHA,31.0,22,3,23.0,1.3,3.7,0.346,0.6,2.2,0.286,0.4,0.5,0.9,1.1,3.4,4.5,3.0,0.8,0.4,1.0,1.9,3.6
12,201587,2020-21,00,1610612746,LAC,32.0,67,38,27.4,2.9,6.1,0.464,1.6,4.1,0.404,0.7,0.9,0.828,0.7,4.0,4.7,2.2,1.0,0.6,0.8,1.5,8.1
13,201587,2021-22,00,1610612746,LAC,33.0,59,54,24.8,3.0,6.6,0.463,1.8,4.6,0.4,0.4,0.6,0.658,0.5,3.8,4.3,1.7,1.0,0.7,0.7,1.4,8.3
14,201587,2022-23,00,1610612746,LAC,34.0,78,19,21.9,2.1,4.9,0.42,1.6,4.1,0.391,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9,6.1
15,201587,2023-24,00,1610612746,LAC,35.0,3,0,18.0,1.0,2.7,0.375,0.7,2.3,0.286,0.0,0.0,0.0,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7
16,201587,2023-24,00,1610612755,PHI,35.0,57,38,25.9,2.0,4.4,0.456,1.2,3.1,0.399,0.3,0.4,0.714,1.2,3.0,4.2,2.2,0.8,0.6,0.7,1.8,5.5
17,201587,2023-24,00,0,TOT,35.0,60,38,25.5,1.9,4.3,0.453,1.2,3.1,0.395,0.3,0.4,0.714,1.2,3.0,4.1,2.1,0.8,0.6,0.7,1.8,5.3
18,201587,2024-25,00,1610612746,LAC,36.0,78,8,17.5,1.3,3.1,0.437,1.1,2.6,0.433,0.2,0.3,0.81,0.6,2.2,2.8,1.1,0.7,0.5,0.4,1.4,4.0
19,201587,2025-26,00,1610612746,LAC,36.0,5,0,14.8,1.0,3.4,0.294,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.4,3.4,0.6,1.0,0.6,0.4,2.0,3.0
0,1641878,2024-25,00,1610612766,CHA,24.0,15,2,24.7,2.8,8.7,0.323,0.8,3.7,0.214,0.9,1.0,0.867,0.9,2.4,3.3,3.7,1.0,0.1,2.1,1.5,7.3
0,203078,2012-13,00,1610612764,WAS,20.0,56,46,31.2,5.0,12.3,0.41,1.6,4.2,0.386,2.2,2.8,0.786,0.8,3.0,3.8,2.4,0.9,0.5,1.6,2.0,13.9
1,203078,2013-14,00,1610612764,WAS,21.0,73,73,34.7,6.6,15.7,0.419,1.9,4.7,0.402,2.0,2.6,0.788,0.7,3.0,3.7,3.3,1.0,0.2,1.8,2.1,17.1
2,203078,2014-15,00,1610612764,WAS,22.0,63,59,33.4,5.8,13.5,0.427,1.7,4.1,0.409,2.1,2.6,0.783,0.9,2.9,3.8,3.1,1.2,0.3,2.0,2.2,15.3
3,203078,2015-16,00,1610612764,WAS,23.0,55,35,31.1,6.5,14.5,0.449,1.9,4.9,0.387,2.5,3.2,0.767,0.7,2.7,3.4,2.9,1.0,0.2,2.0,2.1,17.4
4,203078,2016-17,00,1610612764,WAS,24.0,77,77,34.9,8.3,17.2,0.482,2.9,7.2,0.404,3.7,4.4,0.825,0.7,2.4,3.1,3.5,1.1,0.3,2.0,2.2,23.1
5,203078,2017-18,00,1610612764,WAS,25.0,82,82,36.3,8.3,18.1,0.46,2.4,6.5,0.375,3.6,4.5,0.791,0.7,3.7,4.4,4.5,1.2,0.4,2.6,2.0,22.6
